TestID,Category,Module / Page,Test Case,Method,Environment,Status,Observed Result (evidence),Executed At
WEB-CH-00186,Compatibility,Wellness Chat,responsive_desktop-large_1920x1080,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 1920x1080 (desktop-large),2026-07-27T22:22:55.350Z
WEB-CH-00187,Compatibility,Profile,responsive_mobile-small_320x568,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 320x568 (mobile-small),2026-07-27T22:22:55.823Z
WEB-CH-00188,Compatibility,Profile,responsive_mobile_375x812,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 375x812 (mobile),2026-07-27T22:22:56.255Z
WEB-CH-00189,Compatibility,Profile,responsive_tablet_768x1024,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 768x1024 (tablet),2026-07-27T22:22:56.688Z
WEB-CH-00190,Compatibility,Profile,responsive_desktop_1440x900,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 1440x900 (desktop),2026-07-27T22:22:57.120Z
WEB-CH-00191,Compatibility,Profile,responsive_desktop-large_1920x1080,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Pass,Renders content at 1920x1080 (desktop-large),2026-07-27T22:22:57.552Z
WEB-CH-00192,Accessibility,Dashboard,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/dashboard - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:22:58.115Z
WEB-CH-00193,Accessibility,Sleep Tracker,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/sleep - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:22:58.659Z
WEB-CH-00194,Accessibility,Phone Usage,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/phone - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:22:59.199Z
WEB-CH-00195,Accessibility,Emotion Analysis,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/emotions - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:22:59.740Z
WEB-CH-00196,Accessibility,Activity Tracker,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/activity - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:23:00.280Z
WEB-CH-00197,Accessibility,Recommendations,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/recommendations - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:23:00.820Z
WEB-CH-00198,Accessibility,Analytics,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/analytics - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:23:01.364Z
WEB-CH-00199,Accessibility,Wellness Chat,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/chat - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:23:01.909Z
WEB-CH-00200,Accessibility,Profile,no_severe_console_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,1 severe console errors: https://jaishreeprakash.github.io/burnout-ai/profile - Failed to load resource: the server responded with a status of 404 (),2026-07-27T22:23:02.448Z
WEB-CH-00201,Accessibility,Dashboard,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:23:22.875Z
WEB-CH-00202,Accessibility,Sleep Tracker,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:23:43.255Z
WEB-CH-00203,Accessibility,Phone Usage,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:24:03.638Z
WEB-CH-00204,Accessibility,Emotion Analysis,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:24:24.023Z
WEB-CH-00205,Accessibility,Activity Tracker,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:24:44.406Z
WEB-CH-00206,Accessibility,Recommendations,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:25:04.792Z
WEB-CH-00207,Accessibility,Analytics,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:25:25.173Z
WEB-CH-00208,Accessibility,Wellness Chat,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:25:45.560Z
WEB-CH-00209,Accessibility,Profile,no_severe_console_errors_after_spa_nav,UI,Web (React/Vite @ 127.0.0.1:3000) — chrome real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T22:26:05.942Z
WEB-FI-00001,UI/UX,Login,element_present_username_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.256Z
WEB-FI-00002,UI/UX,Login,element_present_password_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.262Z
WEB-FI-00003,UI/UX,Login,element_present_submit_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.264Z
WEB-FI-00004,UI/UX,Login,element_present_register_link,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.298Z
WEB-FI-00005,UI/UX,Login,element_present_password_toggle,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.303Z
WEB-FI-00006,UI/UX,Login,element_present_forgot_password_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.307Z
WEB-FI-00007,UI/UX,Login,element_present_ai_analysis_feature_label,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:06:55.309Z
WEB-FI-00008,Functional,Login,empty_submit_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Form did not navigate away on empty submit,2026-07-27T23:06:56.267Z
WEB-FI-00009,Security,Login,wrong_credentials_rejected,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,No error banner appeared after invalid login,2026-07-27T23:07:04.832Z
WEB-FI-00010,Security,Login,sql_injection_input_no_crash,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Page still renders content after SQLi-style login attempt,2026-07-27T23:07:06.933Z
WEB-FI-00011,Functional,Login,password_show_hide_toggle,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,type changed password -> text,2026-07-27T23:07:07.360Z
WEB-FI-00012,UI/UX,Login,register_link_navigates,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Landed on https://jaishreeprakash.github.io/burnout-ai/register,2026-07-27T23:07:07.725Z
WEB-FI-00013,UI/UX,Register,element_present_full_name_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.884Z
WEB-FI-00014,UI/UX,Register,element_present_username_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.886Z
WEB-FI-00015,UI/UX,Register,element_present_email_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.891Z
WEB-FI-00016,UI/UX,Register,element_present_age_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.894Z
WEB-FI-00017,UI/UX,Register,element_present_gender_select,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.896Z
WEB-FI-00018,UI/UX,Register,element_present_password_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.900Z
WEB-FI-00019,UI/UX,Register,element_present_confirm_password_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.902Z
WEB-FI-00020,UI/UX,Register,element_present_submit_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.905Z
WEB-FI-00021,UI/UX,Register,element_present_login_link,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:07:07.915Z
WEB-FI-00022,Functional,Register,short_password_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Weak password correctly blocked client-side submit,2026-07-27T23:07:09.316Z
WEB-FI-00023,Functional,Register,password_mismatch_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Password mismatch correctly blocked client-side submit,2026-07-27T23:07:10.582Z
WEB-FI-00024,Security,Register,xss_input_no_crash,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Page renders normally with XSS-style full_name input (no script executed/crash),2026-07-27T23:07:11.396Z
WEB-FI-00025,UI/UX,Register,login_link_navigates,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Landed on https://jaishreeprakash.github.io/burnout-ai/login,2026-07-27T23:07:11.792Z
WEB-FI-00026,Functional,Login,empty_submit_shows_required_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,react-hook-form required-field messages present: True,2026-07-27T23:07:12.489Z
WEB-FI-00027,Functional,Login,password_toggle_reverts_on_second_click,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,type sequence password -> text -> password,2026-07-27T23:07:12.868Z
WEB-FI-00028,Functional,Register,empty_submit_shows_required_errors,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,react-hook-form required-field messages present: True,2026-07-27T23:07:13.563Z
WEB-FI-00029,Functional,Register,invalid_email_format_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Invalid email format correctly blocked client-side submit,2026-07-27T23:07:14.552Z
WEB-FI-00030,Functional,Register,username_min_length_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Sub-minimum-length username correctly blocked client-side submit,2026-07-27T23:07:15.575Z
WEB-FI-00031,Functional,Register,username_invalid_chars_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Username with invalid characters correctly blocked client-side submit,2026-07-27T23:07:16.575Z
WEB-FI-00032,Functional,Register,age_out_of_range_blocked,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Below-minimum age correctly blocked client-side submit,2026-07-27T23:07:17.576Z
WEB-FI-00033,Functional,Register,gender_select_has_expected_options,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,"Gender select options: ['Prefer not to say', 'Male', 'Female', 'Non-binary', 'Other']",2026-07-27T23:07:17.937Z
WEB-FI-00034,Functional,Register,real_registration_succeeds,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,"Did not reach /dashboard after registration, stuck at https://jaishreeprakash.github.io/burnout-ai/register",2026-07-27T23:07:30.489Z
WEB-FI-00035,Functional,Login,real_login_succeeds,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:07:50.634Z
WEB-FI-00036,UI/UX,Sidebar,nav_link_dashboard_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:08:11.170Z
WEB-FI-00037,UI/UX,Sidebar,nav_link_sleep_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:08:31.683Z
WEB-FI-00038,UI/UX,Sidebar,nav_link_phone_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:08:52.200Z
WEB-FI-00039,UI/UX,Sidebar,nav_link_emotions_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:09:12.721Z
WEB-FI-00040,UI/UX,Sidebar,nav_link_activity_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:09:33.230Z
WEB-FI-00041,UI/UX,Sidebar,nav_link_recommendations_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:09:53.741Z
WEB-FI-00042,UI/UX,Sidebar,nav_link_analytics_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:10:14.353Z
WEB-FI-00043,UI/UX,Sidebar,nav_link_chat_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:10:34.862Z
WEB-FI-00044,UI/UX,Sidebar,nav_link_profile_works,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:10:55.384Z
WEB-FI-00045,UI/UX,Dashboard,element_present_refresh_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:11:15.695Z
WEB-FI-00046,UI/UX,Dashboard,element_present_burnout_score_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:11:35.831Z
WEB-FI-00047,UI/UX,Dashboard,element_present_wellness_score_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Pass,Element located,2026-07-27T23:11:35.834Z
WEB-FI-00048,UI/UX,Dashboard,element_present_health_dimensions_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:11:55.971Z
WEB-FI-00049,UI/UX,Dashboard,element_present_emotional_stability_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:12:16.120Z
WEB-FI-00050,UI/UX,Dashboard,element_present_emotion_distribution_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:12:36.260Z
WEB-FI-00051,UI/UX,Dashboard,element_present_ai_recommendations_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:12:56.399Z
WEB-FI-00052,UI/UX,Dashboard,element_present_progress_comparison_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:13:16.532Z
WEB-FI-00053,UI/UX,Dashboard,element_present_quick_stats_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:13:36.667Z
WEB-FI-00054,UI/UX,Dashboard,element_present_view_all_link,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:13:57.026Z
WEB-FI-00055,UI/UX,Dashboard,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:14:17.161Z
WEB-FI-00056,UI/UX,Dashboard,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:14:37.290Z
WEB-FI-00057,UI/UX,Sleep Tracker,element_present_overview_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:14:57.606Z
WEB-FI-00058,UI/UX,Sleep Tracker,element_present_calendar_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:15:17.742Z
WEB-FI-00059,UI/UX,Sleep Tracker,element_present_log_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:15:37.875Z
WEB-FI-00060,UI/UX,Sleep Tracker,element_present_refresh_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:15:58.016Z
WEB-FI-00061,UI/UX,Sleep Tracker,element_present_log_sleep_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:16:18.149Z
WEB-FI-00062,UI/UX,Sleep Tracker,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:16:38.281Z
WEB-FI-00063,UI/UX,Sleep Tracker,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:16:58.417Z
WEB-FI-00064,UI/UX,Sleep Tracker,element_present_sleep_duration_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:17:18.551Z
WEB-FI-00065,UI/UX,Sleep Tracker,element_present_sleep_quality_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:17:38.684Z
WEB-FI-00066,UI/UX,Recommendations,element_present_filter_all,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:17:59.115Z
WEB-FI-00067,UI/UX,Recommendations,element_present_filter_sleep,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:18:19.248Z
WEB-FI-00068,UI/UX,Recommendations,element_present_filter_phone,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:18:39.377Z
WEB-FI-00069,UI/UX,Recommendations,element_present_filter_activity,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:18:59.512Z
WEB-FI-00070,UI/UX,Recommendations,element_present_filter_mental_health,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:19:19.640Z
WEB-FI-00071,UI/UX,Recommendations,element_present_filter_social,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:19:39.772Z
WEB-FI-00072,UI/UX,Recommendations,element_present_filter_nutrition,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:19:59.906Z
WEB-FI-00073,UI/UX,Recommendations,element_present_sort_toggle,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:20:20.033Z
WEB-FI-00074,UI/UX,Recommendations,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:20:40.161Z
WEB-FI-00075,UI/UX,Recommendations,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:21:00.287Z
WEB-FI-00076,UI/UX,Recommendations,element_present_overall_progress_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:21:20.418Z
WEB-FI-00077,UI/UX,Recommendations,element_present_high_priority_label,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:21:40.550Z
WEB-FI-00078,UI/UX,Analytics,element_present_range_7d,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:22:00.922Z
WEB-FI-00079,UI/UX,Analytics,element_present_range_30d,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:22:21.051Z
WEB-FI-00080,UI/UX,Analytics,element_present_export_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:22:41.183Z
WEB-FI-00081,UI/UX,Analytics,element_present_refresh_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:23:01.327Z
WEB-FI-00082,UI/UX,Analytics,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:23:21.453Z
WEB-FI-00083,UI/UX,Analytics,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:23:41.582Z
WEB-FI-00084,UI/UX,Analytics,element_present_burnout_score_trend_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:24:01.715Z
WEB-FI-00085,UI/UX,Analytics,element_present_all_metrics_overlay_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:24:21.845Z
WEB-FI-00086,UI/UX,Analytics,element_present_burnout_records_region,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:24:41.972Z
WEB-FI-00087,UI/UX,Analytics,element_present_analytics_dashboard_label,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:25:02.105Z
WEB-FI-00088,UI/UX,Wellness Chat,element_present_message_input,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:25:22.401Z
WEB-FI-00089,UI/UX,Wellness Chat,element_present_send_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:25:42.528Z
WEB-FI-00090,UI/UX,Wellness Chat,element_present_new_chat_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:26:02.658Z
WEB-FI-00091,UI/UX,Wellness Chat,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:26:22.787Z
WEB-FI-00092,UI/UX,Wellness Chat,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:26:42.914Z
WEB-FI-00093,UI/UX,Wellness Chat,element_present_coach_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:27:03.041Z
WEB-FI-00094,UI/UX,Wellness Chat,element_present_starter_prompt_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:27:23.162Z
WEB-FI-00095,UI/UX,Profile,element_present_profile_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:27:43.439Z
WEB-FI-00096,UI/UX,Profile,element_present_notifications_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:28:03.565Z
WEB-FI-00097,UI/UX,Profile,element_present_privacy_tab,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:28:23.687Z
WEB-FI-00098,UI/UX,Profile,element_present_edit_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:28:43.810Z
WEB-FI-00099,UI/UX,Profile,element_present_sign_out_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:29:03.930Z
WEB-FI-00100,UI/UX,Profile,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:29:24.046Z
WEB-FI-00101,UI/UX,Profile,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:29:44.159Z
WEB-FI-00102,UI/UX,Profile,element_present_personal_information_heading,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:30:04.279Z
WEB-FI-00103,UI/UX,Phone Usage,element_present_header_open_menu_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:30:24.775Z
WEB-FI-00104,UI/UX,Phone Usage,element_present_header_notifications_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:30:44.892Z
WEB-FI-00105,UI/UX,Phone Usage,element_present_refresh_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:31:05.009Z
WEB-FI-00106,UI/UX,Phone Usage,element_present_log_usage_button,UI,Web (React/Vite @ 127.0.0.1:3000) — firefox real browser engine,Fail,Element not found / timed out: TimeoutException,2026-07-27T23:31:25.133Z
